Factura;Dia;Fecha;DiaVence;FechaVence;Cliente;Producto;Cantidad;Moneda;Total;Almacén;Vendedor;TotalUSD;Impuesto;ImpuestoUSD;Tipo de cambio;Ganacia;GananciaUSD
FA 583907;9;ene-18;9;feb-18;584;328;6;colones;10,710.00;1;-1;0;0;0;0;5,445.91;0
FA 583907;9;ene-18;9;feb-18;584;322;12;colones;15,348.00;1;-1;0;0;0;0;6,763.03;0
FA 583925;9;ene-18;9;feb-18;1970;348;10;colones;17,100.00;1;-1;0;2,223.00;0;0;5,984.58;0
FA 583925;9;ene-18;9;feb-18;1970;349;10;colones;25,490.00;1;-1;0;3,313.70;0;0;8,930.25;0
FA 584003;9;ene-18;9;feb-18;83;336;12;colones;17,496.00;1;-1;0;0;0;0;9,590.11;0
FA 584008;9;ene-18;9;feb-18;994;341;25;colones;5,248.75;1;-1;0;0;0;0;3,219.52;0
FA 584029;10;ene-18;10;mar-18;3691;341;60;colones;10,822.20;2;33;0;0;0;0;5,587.09;0
FA 584132;10;ene-18;10;feb-18;1330;379;3;colones;16,114.95;1;-1;0;0;0;0;8.619.800;0
FA 584144;10;ene-18;10;feb-18;627;382;6;colones;10,808.58;1;-1;0;0;0;0;5,094.49;0
FA 584151;10;ene-18;10;mar-18;369;371;8;colones;33,400.00;1;-1;0;4,342.00;0;0;6,375.19;0
FA 584192;10;ene-18;10;feb-18;653;345;12;colones;2,519.40;1;-1;0;0;0;0;1,573.65;0
FA 584192;10;ene-18;10;feb-18;653;341;6;colones;1,259.70;1;-1;0;0;0;0;7.726.900;0
FA 584202;10;ene-18;10;feb-18;430;329;20;colones;20,500.00;1;-1;0;0;0;0;6,424.71;0
FA 584204;10;ene-18;10;feb-18;3316;340;6;colones;1,326.00;1;-1;0;0;0;0;8.364.100;0
FA 584205;10;ene-18;10;feb-18;3987;344;24;colones;4,896.00;1;-1;0;0;0;0;3,040.96;0
FA 584209;10;ene-18;10;feb-18;2235;322;100;colones;109,500.00;1;-1;0;0;0;0;37,958.56;0
FA 584209;10;ene-18;10;feb-18;2235;324;100;colones;119,500.00;1;-1;0;0;0;0;41,089.76;0
FA 584209;10;ene-18;10;feb-18;2235;327;100;colones;122,000.00;1;-1;0;0;0;0;42,491.59;0
FA 584234;10;ene-18;10;mar-18;140;319;4;colones;4,712.00;1;-1;0;0;0;0;2,108.18;0
FA 584252;10;ene-18;10;mar-18;476;308;2;colones;16,590.00;1;-1;0;2,156.70;0;0;7,224.05;0
FA 584267;10;ene-18;10;feb-18;494;327;12;colones;14,640.00;1;-1;0;0;0;0;5,098.99;0
FA 584306;10;ene-18;10;feb-18;2138;345;4;colones;884;1;-1;0;0;0;0;5.687.500;0
FA 584307;10;ene-18;10;feb-18;401;341;6;colones;1,326.00;1;-1;0;0;0;0;8.389.900;0
FA 584307;10;ene-18;10;feb-18;401;344;24;colones;4,896.00;1;-1;0;0;0;0;3,040.96;0
FA 584307;10;ene-18;10;feb-18;401;345;24;colones;5,304.00;1;-1;0;0;0;0;3,412.50;0
FA 584322;10;ene-18;10;feb-18;929;334;20;colones;27,540.00;1;-1;0;0;0;0;13,787.12;0
FA 584369;11;ene-18;11;feb-18;1422;345;12;colones;2,970.00;1;-1;0;0;0;0;2,024.25;0
FA 584369;11;ene-18;11;feb-18;1422;340;12;colones;2,646.00;1;-1;0;0;0;0;1,666.81;0
FA 584369;11;ene-18;11;feb-18;1422;341;12;colones;2,656.80;1;-1;0;0;0;0;1,682.77;0
FA 584412;11;ene-18;11;feb-18;319;340;12;colones;2,652.00;1;-1;0;0;0;0;1,672.82;0
FA 584412;11;ene-18;11;feb-18;319;327;12;colones;15,420.00;1;-1;0;0;0;0;5,878.99;0
FA 584485;11;ene-18;11;feb-18;1522;359;20;colones;46,420.00;1;-1;0;0;0;0;6,953.95;0
FA 584508;11;ene-18;11;feb-18;169;344;20;colones;4,080.00;1;-1;0;0;0;0;2,531.96;0
FA 584555;11;ene-18;11;feb-18;1291;356;6;colones;65,280.00;1;-1;0;0;0;0;15,433.68;0
FA 584562;11;ene-18;11;feb-18;282;382;6;colones;10,808.58;1;-1;0;0;0;0;5,094.49;0
FA 584630;12;ene-18;12;ene-18;3790;344;6;colones;1,224.00;1;-1;0;0;0;0;7.595.900;0
FA 584642;12;ene-18;12;feb-18;3578;338;5;colones;340;1;-1;0;0;0;0;1.704.500;0
FA 584654;12;ene-18;12;ene-18;3482;344;6;colones;1,162.80;1;-1;0;0;0;0;6.983.900;0
FA 584654;12;ene-18;12;ene-18;3482;345;6;colones;1,259.70;1;-1;0;0;0;0;7.868.300;0
FA 584802;13;ene-18;13;feb-18;53;314;2;colones;4,400.00;1;-1;0;572;0;0;1,464.78;0
FA 584970;15;ene-18;15;feb-18;3371;324;12;colones;16,548.00;1;-1;0;0;0;0;7,138.77;0
FA 584970;15;ene-18;15;feb-18;3371;322;24;colones;30,696.00;1;-1;0;0;0;0;13,526.05;0
FA 584970;15;ene-18;15;feb-18;3371;327;12;colones;15,420.00;1;-1;0;0;0;0;5,878.99;0
FA 584970;15;ene-18;15;feb-18;3371;319;24;colones;28,272.00;1;-1;0;0;0;0;12,553.52;0
FA 585042;15;ene-18;15;feb-18;668;379;2;colones;10,743.30;1;-1;0;0;0;0;5.746.500;0
FA 585138;15;ene-18;15;feb-18;1471;371;1;colones;4,175.00;1;-1;0;542.75;0;0;7.969.000;0
FA 585138;15;ene-18;15;feb-18;1471;370;1;colones;4,175.00;1;-1;0;542.75;0;0;1,178.70;0
FA 585138;15;ene-18;15;feb-18;1471;369;1;colones;4,105.29;1;-1;0;533.69;0;0;6.979.000;0
FA 585144;15;ene-18;15;feb-18;1640;322;6;colones;7,674.00;1;-1;0;0;0;0;3,381.51;0
FA 585210;16;ene-18;16;feb-18;2074;382;6;colones;10,808.58;1;-1;0;0;0;0;5,094.49;0
FA 585243;16;ene-18;16;feb-18;2110;382;6;colones;10,808.58;1;-1;0;0;0;0;5,094.49;0
FA 585279;16;ene-18;16;feb-18;1782;339;50;colones;7,250.00;1;-1;0;0;0;0;3,212.97;0
FA 585431;16;ene-18;16;feb-18;278;382;12;colones;21,617.16;1;-1;0;0;0;0;10,188.98;0
FA 585584;17;ene-18;17;feb-18;1074;344;12;colones;2,448.00;1;-1;0;0;0;0;1,519.17;0
FA 585584;17;ene-18;17;feb-18;1074;343;12;colones;3,480.00;1;-1;0;0;0;0;1,880.47;0
FA 585584;17;ene-18;17;feb-18;1074;340;12;colones;2,652.00;1;-1;0;0;0;0;1,672.82;0
FA 585768;17;ene-18;17;feb-18;151;336;6;colones;8,748.00;1;-1;0;0;0;0;4,842.70;0
FA 585768;17;ene-18;17;feb-18;151;325;6;colones;9,588.00;1;-1;0;0;0;0;4,639.93;0
FA 585768;17;ene-18;17;feb-18;151;334;6;colones;8,262.00;1;-1;0;0;0;0;4,089.18;0
FA 585808;18;ene-18;18;feb-18;627;356;1;colones;11,265.00;1;-1;0;0;0;0;2,957.28;0
FA 585821;18;ene-18;18;feb-18;368;382;6;colones;10,808.58;1;-1;0;0;0;0;5,094.49;0
FA 585953;18;ene-18;18;feb-18;3457;367;3;colones;6,735.00;1;-1;0;0;0;0;2,986.27;0
FA 585988;19;ene-18;19;mar-18;3723;329;120;colones;101,400.00;2;-1;0;0;0;0;16,948.27;0
FA 585988;19;ene-18;19;mar-18;3723;321;120;colones;82,800.00;2;-1;0;0;0;0;7,088.92;0
FA 586053;19;ene-18;19;mar-18;3723;321;120;colones;82,800.00;2;-1;0;0;0;0;7,088.92;0
FA 586053;19;ene-18;19;mar-18;3723;329;120;colones;101,400.00;2;-1;0;0;0;0;16,948.27;0
FA 586069;19;ene-18;19;mar-18;1887;382;6;colones;10,808.58;1;-1;0;0;0;0;5,094.49;0
FA 586209;20;ene-18;20;feb-18;810;308;1;colones;8,295.00;1;-1;0;1,078.35;0;0;3,612.03;0
FA 586209;20;ene-18;20;feb-18;810;309;1;colones;11,795.00;1;-1;0;1,533.35;0;0;5,308.20;0
FA 586251;20;ene-18;20;feb-18;84;308;1;colones;8,295.00;1;-1;0;1,078.35;0;0;3,612.03;0
FA 586251;20;ene-18;20;feb-18;84;329;24;colones;24,600.00;1;-1;0;0;0;0;7,709.65;0
FA 586251;20;ene-18;20;feb-18;84;309;1;colones;11,795.00;1;-1;0;1,533.35;0;0;5,308.20;0
FA 586328;22;ene-18;22;feb-18;1640;336;6;colones;8,748.00;1;-1;0;0;0;0;4,842.70;0
FA 586328;22;ene-18;22;feb-18;1640;327;6;colones;7,710.00;1;-1;0;0;0;0;2,939.50;0
FA 586609;23;ene-18;23;feb-18;2541;314;3;colones;6,270.00;1;-1;0;815.1;0;0;1,867.17;0
FA 586609;23;ene-18;23;feb-18;2541;304;6;colones;1,881.00;1;-1;0;244.53;0;0;5.946.800;0
FA 586609;23;ene-18;23;feb-18;2541;303;6;colones;1,881.00;1;-1;0;244.53;0;0;6.035.300;0
FA 586631;23;ene-18;23;feb-18;957;382;10;colones;18,014.30;1;-1;0;0;0;0;8,490.82;0
FA 586688;23;ene-18;23;feb-18;547;322;8;colones;10,232.00;1;-1;0;0;0;0;4,508.68;0
FA 586707;23;ene-18;23;feb-18;3987;344;24;colones;4,896.00;1;-1;0;0;0;0;3,038.35;0
FA 586709;23;ene-18;23;feb-18;20;347;6;colones;101,203.20;1;-1;0;13,156.42;0;0;23,503.87;0
FA 586718;23;ene-18;23;feb-18;1015;378;10;colones;69,036.50;1;-1;0;0;0;0;7,268.50;0
FA 586993;24;ene-18;24;feb-18;1918;327;10;colones;12,850.00;1;-1;0;0;0;0;4,899.16;0
FA 587008;24;ene-18;24;feb-18;2138;341;2;colones;442;1;-1;0;0;0;0;2.783.600;0
FA 587011;24;ene-18;24;feb-18;105;389;12;colones;87,240.00;1;-1;0;11,341.20;0;0;7,860.00;0
FA 587113;25;ene-18;25;feb-18;1337;312;1;colones;10,500.00;1;-1;0;1,365.00;0;0;3,504.52;0
FA 587129;25;ene-18;25;feb-18;1736;313;1;colones;12,000.00;1;-1;0;1,560.00;0;0;3,908.40;0
FA 587176;25;ene-18;25;feb-18;1722;327;12;colones;15,420.00;1;-1;0;0;0;0;5,878.99;0
FA 587239;25;ene-18;25;feb-18;876;329;6;colones;6,150.00;1;-1;0;0;0;0;1,927.41;0
FA 587239;25;ene-18;25;feb-18;876;327;6;colones;7,710.00;1;-1;0;0;0;0;2,939.50;0
FA 587267;25;ene-18;25;feb-18;3487;309;3;colones;35,385.00;1;-1;0;4,600.05;0;0;15,924.61;0
FA 587359;25;ene-18;25;feb-18;833;344;12;colones;2,448.00;1;-1;0;0;0;0;1,519.17;0
FA 587694;29;ene-18;29;ene-18;4052;313;2;colones;24,000.00;1;-1;0;3,120.00;0;0;7,816.80;0
FA 587778;29;ene-18;28;feb-18;2541;314;5;colones;10,450.00;1;-1;0;1,358.50;0;0;3,111.95;0
FA 587900;29;ene-18;28;feb-18;668;379;2;colones;12,400.00;1;-1;0;0;0;0;2,231.35;0
FA 587916;29;ene-18;28;feb-18;329;322;6;colones;7,674.00;1;-1;0;0;0;0;3,381.51;0
FA 588115;30;ene-18;28;feb-18;1618;343;12;colones;3,480.00;1;-1;0;0;0;0;1,880.47;0
FA 588115;30;ene-18;28;feb-18;1618;345;12;colones;2,652.00;1;-1;0;0;0;0;1,706.25;0
FA 588141;30;ene-18;28;feb-18;506;336;12;colones;17,496.00;1;-1;0;0;0;0;9,685.41;0
FA 588157;30;ene-18;30;mar-18;361;389;10;colones;77,823.50;1;-1;0;10,117.06;0;0;11,673.50;0
FA 588199;30;ene-18;30;ene-18;1242;316;2;colones;4,041.30;1;-1;0;0;0;0;1,082.36;0
FA 588302;31;ene-18;28;feb-18;841;302;24;colones;6,240.00;1;-1;0;811.2;0;0;1,688.78;0
FA 588306;31;ene-18;31;mar-18;369;322;12;colones;15,348.00;1;-1;0;0;0;0;6,763.03;0
FA 588306;31;ene-18;31;mar-18;369;327;12;colones;15,420.00;1;-1;0;0;0;0;5,878.99;0
FA 588306;31;ene-18;31;mar-18;369;329;12;colones;12,300.00;1;-1;0;0;0;0;3,854.83;0
FA 588310;31;ene-18;28;feb-18;3657;310;2;colones;11,280.00;1;-1;0;1,466.40;0;0;3,574.44;0
FA 588430;31;ene-18;28;feb-18;1646;349;24;colones;61,176.00;1;-1;0;7,952.88;0;0;21,432.60;0
FA 588776;1;feb-18;1;mar-18;1351;308;2;colones;16,590.00;1;-1;0;2,156.70;0;0;7,224.05;0
FA 588983;2;feb-18;2;mar-18;584;344;12;colones;2,448.00;1;-1;0;0;0;0;1,519.18;0
FA 589127;3;feb-18;3;mar-18;1244;329;24;colones;22,140.00;1;-1;0;0;0;0;5,249.65;0
FA 589240;5;feb-18;5;mar-18;547;316;4;colones;8,508.00;1;-1;0;0;0;0;2,590.11;0
FA 589262;5;feb-18;5;mar-18;1640;344;12;colones;2,448.00;1;-1;0;0;0;0;1,519.17;0
FA 589442;6;feb-18;6;mar-18;1244;316;4;colones;7,657.20;1;-1;0;0;0;0;1,739.31;0
FA 589517;6;feb-18;6;mar-18;277;310;3;colones;16,920.00;1;-1;0;2,199.60;0;0;5,361.66;0
FA 589624;6;feb-18;21;mar-18;1117;334;60;colones;66,000.00;1;-1;0;0;0;0;24,271.82;0
FA 589661;6;feb-18;6;mar-18;2034;308;2;colones;16,590.00;1;-1;0;2,156.70;0;0;7,224.05;0
FA 589792;7;feb-18;7;mar-18;1953;344;10;colones;2,040.00;1;-1;0;0;0;0;1,265.98;0
FA 589873;7;feb-18;7;mar-18;2138;341;2;colones;442;1;-1;0;0;0;0;2.783.600;0
FA 590037;8;feb-18;8;mar-18;1646;348;12;colones;20,520.00;1;-1;0;2,667.60;0;0;7,181.50;0
FA 590077;8;feb-18;8;mar-18;505;344;20;colones;4,080.00;1;-1;0;0;0;0;2,531.96;0
FA 590077;8;feb-18;8;mar-18;505;345;20;colones;4,420.00;1;-1;0;0;0;0;2,843.75;0
FA 590083;8;feb-18;8;mar-18;1826;313;1;colones;12,000.00;1;-1;0;1,560.00;0;0;3,926.64;0
FA 590088;8;feb-18;8;mar-18;3719;356;2;colones;22,530.00;1;-1;0;0;0;0;5,914.56;0
FA 590101;8;feb-18;8;mar-18;287;341;24;colones;5,304.00;1;-1;0;0;0;0;3,340.35;0
FA 590171;8;feb-18;8;mar-18;510;336;4;colones;5,540.40;1;-1;0;0;0;0;2,936.87;0
FA 590200;8;feb-18;8;mar-18;1074;328;8;colones;14,280.00;1;-1;0;0;0;0;7,409.09;0
FA 590200;8;feb-18;8;mar-18;1074;343;15;colones;4,350.00;1;-1;0;0;0;0;2,350.58;0
FA 590204;8;feb-18;8;mar-18;1505;336;12;colones;17,496.00;1;-1;0;0;0;0;9,685.41;0
FA 590204;8;feb-18;8;mar-18;1505;340;12;colones;2,652.00;1;-1;0;0;0;0;1,672.81;0
FA 590247;8;feb-18;8;mar-18;950;316;2;colones;4,254.00;1;-1;0;0;0;0;1,295.06;0
FA 590507;10;feb-18;10;mar-18;3805;375;9;colones;27,664.56;1;-1;0;3,596.39;0;0;4,701.06;0
FA 590554;10;feb-18;10;mar-18;929;327;12;colones;15,420.00;1;-1;0;0;0;0;5,878.99;0
FA 590570;10;feb-18;10;mar-18;1237;325;6;colones;9,588.00;1;-1;0;0;0;0;4,639.93;0
FA 590570;10;feb-18;10;mar-18;1237;328;6;colones;10,710.00;1;-1;0;0;0;0;5,556.81;0
FA 590570;10;feb-18;10;mar-18;1237;334;6;colones;8,262.00;1;-1;0;0;0;0;4,089.18;0
FA 590770;12;feb-18;12;mar-18;1618;314;6;colones;13,200.00;1;-1;0;1,716.00;0;0;4,394.34;0
FA 590831;12;feb-18;12;feb-18;3212;336;3;colones;4,363.35;1;-1;0;0;0;0;2,410.70;0
FA 590871;12;feb-18;12;mar-18;2256;316;4;colones;8,082.60;1;-1;0;0;0;0;2,164.71;0
FA 590880;12;feb-18;12;mar-18;642;338;50;colones;3,400.00;1;-1;0;0;0;0;1,704.47;0
FA 590880;12;feb-18;12;mar-18;642;344;10;colones;2,040.00;1;-1;0;0;0;0;1,265.98;0
FA 590880;12;feb-18;12;mar-18;642;341;10;colones;2,210.00;1;-1;0;0;0;0;1,391.81;0
FA 591079;13;feb-18;13;mar-18;1422;370;4;colones;16,700.00;1;-1;0;2,171.00;0;0;4,714.80;0
FA 591079;13;feb-18;13;mar-18;1422;371;4;colones;16,700.00;1;-1;0;2,171.00;0;0;3,187.59;0
FA 591081;13;feb-18;21;feb-18;1509;340;6;colones;1,312.20;1;-1;0;0;0;0;8.226.100;0
FA 591126;13;feb-18;13;mar-18;3867;382;15;colones;27,021.45;1;-1;0;0;0;0;12,736.23;0
FA 591175;13;feb-18;13;mar-18;1546;340;10;colones;2,210.00;1;-1;0;0;0;0;1,394.01;0
FA 591202;13;feb-18;13;mar-18;1379;340;36;colones;7,956.00;1;-1;0;0;0;0;5,018.45;0
FA 591278;13;feb-18;13;mar-18;4079;313;1;colones;12,000.00;1;-1;0;1,560.00;0;0;3,926.64;0
FA 591278;13;feb-18;13;mar-18;4079;314;1;colones;2,200.00;1;-1;0;286;0;0;7.323.900;0
FA 591278;13;feb-18;13;mar-18;4079;312;1;colones;10,500.00;1;-1;0;1,365.00;0;0;3,504.52;0
FA 591278;13;feb-18;13;mar-18;4079;309;1;colones;11,795.00;1;-1;0;1,533.35;0;0;5,308.20;0
FA 591363;14;feb-18;14;mar-18;3923;327;6;colones;7,710.00;1;-1;0;0;0;0;2,939.50;0
FA 591400;14;feb-18;14;mar-18;272;309;2;colones;23,590.00;1;-1;0;3,066.70;0;0;10,616.41;0
FA 591400;14;feb-18;14;mar-18;272;308;2;colones;16,590.00;1;-1;0;2,156.70;0;0;7,224.05;0
FA 591532;14;feb-18;14;feb-18;3482;345;50;colones;10,687.50;1;-1;0;0;0;0;6,746.88;0
FA 591532;14;feb-18;14;feb-18;3482;341;4;colones;855;1;-1;0;0;0;0;5.277.300;0
FA 591533;14;feb-18;14;mar-18;3923;322;6;colones;7,674.00;1;-1;0;0;0;0;3,381.51;0
FA 591533;14;feb-18;14;mar-18;3923;324;8;colones;11,032.00;1;-1;0;0;0;0;4,759.18;0
FA 591533;14;feb-18;14;mar-18;3923;327;8;colones;10,280.00;1;-1;0;0;0;0;3,919.33;0
FA 591583;14;feb-18;14;mar-18;2007;336;6;colones;8,748.00;1;-1;0;0;0;0;4,842.70;0
FA 591591;14;feb-18;14;mar-18;539;322;24;colones;24,480.00;1;-1;0;0;0;0;7,310.05;0
FA 591633;15;feb-18;15;feb-18;4052;309;1;colones;11,795.00;1;-1;0;1,533.35;0;0;5,308.20;0
FA 591633;15;feb-18;15;feb-18;4052;308;1;colones;8,295.00;1;-1;0;1,078.35;0;0;3,612.03;0
FA 591684;15;feb-18;15;mar-18;627;379;4;colones;24,800.00;1;-1;0;0;0;0;4,462.70;0
FA 591698;15;feb-18;15;mar-18;2019;334;20;colones;27,540.00;1;-1;0;0;0;0;13,630.61;0
FA 591698;15;feb-18;15;mar-18;2019;325;20;colones;31,960.00;1;-1;0;0;0;0;15,466.42;0
FA 591698;15;feb-18;15;mar-18;2019;328;20;colones;35,700.00;1;-1;0;0;0;0;18,522.72;0
FA 591749;15;feb-18;15;mar-18;2156;356;2;colones;22,530.00;1;-1;0;0;0;0;5,914.56;0
FA 591761;15;feb-18;15;mar-18;2172;356;5;colones;56,325.00;1;-1;0;0;0;0;14,786.39;0
FA 591969;16;feb-18;16;mar-18;63;339;50;colones;8,100.00;1;-1;0;0;0;0;4,120.33;0
FA 591980;16;feb-18;16;mar-18;1074;328;12;colones;21,420.00;1;-1;0;0;0;0;11,113.63;0
FA 591980;16;feb-18;16;mar-18;1074;340;12;colones;2,652.00;1;-1;0;0;0;0;1,672.81;0
FA 591980;16;feb-18;16;mar-18;1074;344;12;colones;2,448.00;1;-1;0;0;0;0;1,519.17;0
FA 591984;16;feb-18;16;feb-18;1092;334;6;colones;7,848.90;1;-1;0;0;0;0;3,676.08;0
FA 592021;16;feb-18;16;mar-18;572;382;30;colones;54,042.90;1;-1;0;0;0;0;25,472.45;0
FA 592039;16;feb-18;3;mar-18;894;327;24;colones;29,298.00;1;-1;0;0;0;0;10,215.98;0
FA 592124;17;feb-18;17;mar-18;3079;302;24;colones;6,240.00;1;-1;0;811.2;0;0;1,688.78;0
FA 592207;19;feb-18;19;mar-18;2321;348;12;colones;20,520.00;1;-1;0;2,667.60;0;0;7,181.50;0
FA 592230;19;feb-18;19;mar-18;1640;314;2;colones;4,400.00;1;-1;0;572;0;0;1,464.78;0
FA 592283;19;feb-18;19;mar-18;1351;308;1;colones;8,295.00;1;-1;0;1,078.35;0;0;3,612.03;0
FA 592360;19;feb-18;19;mar-18;465;310;1;colones;5,640.00;1;-1;0;733.2;0;0;1,787.22;0
FA 592533;20;feb-18;20;mar-18;4079;309;1;colones;11,795.00;1;-1;0;1,533.35;0;0;5,308.20;0
FA 592594;20;feb-18;20;feb-18;1242;341;6;colones;1,259.70;1;-1;0;0;0;0;7.612.900;0
FA 592625;20;feb-18;20;mar-18;1191;308;3;colones;25,632.00;1;-1;0;3,332.16;0;0;11,583.08;0
FA 592625;20;feb-18;20;mar-18;1191;309;2;colones;24,298.00;1;-1;0;3,158.74;0;0;11,324.41;0
FA 592841;21;feb-18;21;mar-18;278;382;10;colones;18,014.30;1;-1;0;0;0;0;8,490.82;0
FA 592847;21;feb-18;21;mar-18;627;382;6;colones;10,808.58;1;-1;0;0;0;0;5,094.49;0
FA 592850;21;feb-18;21;mar-18;2045;344;24;colones;4,896.00;1;-1;0;0;0;0;3,038.35;0
FA 593013;22;feb-18;22;mar-18;2994;336;12;colones;9,600.00;1;-1;0;0;0;0;1,757.37;0
FA 593013;22;feb-18;22;mar-18;2994;348;6;colones;13,196.88;1;-1;0;1,715.59;0;0;6,527.63;0
FA 593018;22;feb-18;22;mar-18;2042;336;12;colones;9,600.00;1;-1;0;0;0;0;1,757.37;0
FA 593021;22;feb-18;22;mar-18;2329;334;12;colones;16,524.00;1;-1;0;0;0;0;8,178.36;0
FA 593021;22;feb-18;22;mar-18;2329;324;12;colones;16,548.00;1;-1;0;0;0;0;7,138.77;0
FA 593021;22;feb-18;22;mar-18;2329;327;12;colones;15,420.00;1;-1;0;0;0;0;5,878.99;0
FA 593047;22;feb-18;22;mar-18;2043;348;6;colones;13,196.88;1;-1;0;1,715.59;0;0;6,527.63;0
FA 593047;22;feb-18;22;mar-18;2043;336;12;colones;9,600.00;1;-1;0;0;0;0;1,757.37;0
FA 593146;22;feb-18;22;feb-18;712;329;3;colones;3,075.00;1;-1;0;0;0;0;9.637.200;0
FA 593183;22;feb-18;22;mar-18;271;359;20;colones;46,420.00;1;-1;0;0;0;0;6,954.25;0
FA 593326;23;feb-18;23;mar-18;1471;322;1;colones;1,279.00;1;-1;0;0;0;0;5.635.900;0
FA 593326;23;feb-18;23;mar-18;1471;334;1;colones;1,377.00;1;-1;0;0;0;0;6.815.300;0
FA 593326;23;feb-18;23;mar-18;1471;324;1;colones;1,379.00;1;-1;0;0;0;0;5.949.000;0
FA 593326;23;feb-18;23;mar-18;1471;335;1;colones;2,665.00;1;-1;0;0;0;0;9.319.400;0
FA 593326;23;feb-18;23;mar-18;1471;333;1;colones;2,524.00;1;-1;0;0;0;0;1,282.85;0
FA 593326;23;feb-18;23;mar-18;1471;327;1;colones;1,285.00;1;-1;0;0;0;0;4.899.200;0
FA 593326;23;feb-18;23;mar-18;1471;328;1;colones;1,785.00;1;-1;0;0;0;0;9.261.400;0
FA 593326;23;feb-18;23;mar-18;1471;325;1;colones;1,598.00;1;-1;0;0;0;0;7.733.200;0
FA 593326;23;feb-18;23;mar-18;1471;336;1;colones;1,458.00;1;-1;0;0;0;0;8.044.500;0
FA 593456;23;feb-18;23;feb-18;3124;327;6;colones;7,710.00;1;-1;0;0;0;0;2,939.50;0
FA 593687;26;feb-18;26;mar-18;325;309;1;colones;11,765.75;1;-1;0;1,529.55;0;0;5,278.95;0
FA 593687;26;feb-18;26;mar-18;325;308;1;colones;8,273.55;1;-1;0;1,075.56;0;0;3,590.58;0
FA 593732;26;feb-18;26;mar-18;3954;347;14;colones;236,140.80;1;-1;0;30,698.30;0;0;54,842.35;0
FA 593745;26;feb-18;26;mar-18;1989;301;100;colones;26,500.00;1;-1;0;3,445.00;0;0;10,611.53;0
FA 593796;26;feb-18;26;mar-18;4079;309;1;colones;11,795.00;1;-1;0;1,533.35;0;0;5,308.20;0
FA 593869;26;feb-18;26;mar-18;1074;328;15;colones;26,775.00;1;-1;0;0;0;0;13,892.04;0
FA 593927;27;feb-18;27;abr-18;361;308;2;colones;16,590.00;1;-1;0;2,156.70;0;0;7,224.05;0
FA 593936;27;feb-18;27;may-18;232;308;2;colones;16,590.00;1;-1;0;2,156.70;0;0;7,224.06;0
FA 594365;28;feb-18;28;mar-18;3988;341;6;colones;1,326.00;1;-1;0;0;0;0;8.275.900;0
FA 594613;1;mar-18;1;abr-18;2138;321;5;colones;4,650.00;1;-1;0;0;0;0;1,495.37;0
FA 594705;1;mar-18;1;abr-18;282;341;12;colones;2,652.00;1;-1;0;0;0;0;1,655.19;0
FA 594705;1;mar-18;1;abr-18;282;340;12;colones;2,652.00;1;-1;0;0;0;0;1,672.82;0
FA 594757;1;mar-18;1;abr-18;994;341;25;colones;5,248.75;1;-1;0;0;0;0;3,172.05;0
FA 594786;2;mar-18;2;abr-18;4005;345;10;colones;804.2;1;-1;0;0;0;0;160.8;0
FA 594934;2;mar-18;2;abr-18;1841;382;42;colones;76,440.00;1;-1;0;0;0;0;36,441.38;0
FA 595183;5;mar-18;5;abr-18;1640;336;6;colones;8,748.00;1;-1;0;0;0;0;4,826.69;0
FA 595183;5;mar-18;5;abr-18;1640;322;3;colones;3,837.00;1;-1;0;0;0;0;1,690.76;0
FA 595300;5;mar-18;5;abr-18;547;344;20;colones;4,080.00;1;-1;0;0;0;0;2,531.96;0
FA 595345;6;mar-18;6;mar-18;712;327;1;colones;1,285.00;1;-1;0;0;0;0;4.899.200;0
FA 595384;6;mar-18;6;abr-18;3855;310;1;colones;5,640.00;1;-1;0;733.2;0;0;1,787.22;0
FA 595418;6;mar-18;6;abr-18;642;344;12;colones;2,448.00;1;-1;0;0;0;0;1,519.17;0
FA 595421;6;mar-18;6;abr-18;84;382;12;colones;21,617.16;1;-1;0;0;0;0;10,188.98;0
FA 595455;6;mar-18;6;abr-18;2225;329;30;colones;28,499.10;1;-1;0;0;0;0;7,386.18;0
FA 595455;6;mar-18;6;abr-18;2225;324;30;colones;29,848.46;1;-1;0;0;0;0;6,325.39;0
FA 595455;6;mar-18;6;abr-18;2225;334;20;colones;21,998.95;1;-1;0;0;0;0;8,089.56;0
FA 595457;6;mar-18;6;may-18;661;322;12;colones;11,400.49;1;-1;0;0;0;0;2,815.52;0
FA 595518;6;mar-18;6;abr-18;2042;336;12;colones;9,600.00;1;-1;0;0;0;0;1,757.37;0
FA 595518;6;mar-18;6;abr-18;2042;348;6;colones;13,196.88;1;-1;0;1,715.59;0;0;6,527.63;0
FA 595528;6;mar-18;6;may-18;361;334;292;colones;321,184.70;1;-1;0;0;0;0;118,107.54;0
FA 595528;6;mar-18;6;may-18;361;324;300;colones;298,484.55;1;-1;0;0;0;0;63,253.81;0
FA 595528;6;mar-18;6;may-18;361;336;257;colones;374,706.00;1;-1;0;0;0;0;206,743.11;0
FA 595528;6;mar-18;6;may-18;361;322;300;colones;285,012.36;1;-1;0;0;0;0;70,388.04;0
FA 595528;6;mar-18;6;may-18;361;333;104;colones;262,496.00;1;-1;0;0;0;0;133,416.78;0
FA 595528;6;mar-18;6;may-18;361;335;85;colones;226,525.00;1;-1;0;0;0;0;79,214.63;0
